		{ALL}	GOOD		BAD	
beamer	2	2	16.67%	0	16.67%
purest	1	1	25.00%	0	25.00%
closeted	1	1	25.00%	0	25.00%
partying	1	1	25.00%	0	25.00%
corruptible	1	1	25.00%	0	25.00%
sweep	2	2	16.67%	0	16.67%
rug	1	1	25.00%	0	25.00%
cousin's	1	1	25.00%	0	25.00%
wasaddressing	1	0	25.00%	1	25.02%
itinflames	1	0	25.00%	1	25.02%
diverts	1	0	25.00%	1	25.02%
theterritorial	1	0	25.00%	1	25.02%
theat	1	1	25.00%	0	25.00%
fueling	1	1	25.00%	0	25.00%
plethora	1	0	25.00%	1	25.02%
decompose	1	1	25.00%	0	25.00%
thenthrough	1	1	25.00%	0	25.00%
dispirited	1	1	25.00%	0	25.00%
dizzy	1	1	25.00%	0	25.00%
shocker	1	1	25.00%	0	25.00%
totexting	1	1	25.00%	0	25.00%
drivingwhich	1	1	25.00%	0	25.00%
unconscious	2	2	16.67%	0	16.67%
behaviorthis	1	1	25.00%	0	25.00%
issueit	1	1	25.00%	0	25.00%
consequencesbehind	1	1	25.00%	0	25.00%
decisionwhichled	1	1	25.00%	0	25.00%
plunged	1	1	25.00%	0	25.00%
ungodly	3	3	12.51%	0	12.50%
nowso	1	1	25.00%	0	25.00%
smod	1	1	25.00%	0	25.00%
'supposed'	1	1	25.00%	0	25.00%
say'n	1	1	25.00%	0	25.00%
recompence	1	1	25.00%	0	25.00%
smokes	4	4	10.01%	0	10.00%
findings	4	4	10.01%	0	10.00%
reeks'	1	1	25.00%	0	25.00%
agreeyou're	1	1	25.00%	0	25.00%
backup	3	3	12.51%	0	12.50%
grammerspelling	1	1	25.00%	0	25.00%
phuq	1	1	25.00%	0	25.00%
isjesus	1	1	25.00%	0	25.00%
resurrection	1	1	25.00%	0	25.00%
forunwise	1	1	25.00%	0	25.00%
reincarnation	1	1	25.00%	0	25.00%
griping	2	2	16.67%	0	16.67%
arodr	1	1	25.00%	0	25.00%
tatspiercings	1	1	25.00%	0	25.00%
intending	1	1	25.00%	0	25.00%
upseting	1	1	25.00%	0	25.00%
leases	2	2	16.67%	0	16.67%
purify	1	1	25.00%	0	25.00%
har	3	3	12.51%	0	12.50%
bidding	2	2	16.67%	0	16.67%
pauls	1	1	25.00%	0	25.00%
white's	2	2	16.67%	0	16.67%
toching	1	1	25.00%	0	25.00%
frinds	1	1	25.00%	0	25.00%
snuggeling	1	1	25.00%	0	25.00%
insight	3	3	12.51%	0	12.50%
opener	1	1	25.00%	0	25.00%
cuddlie	1	1	25.00%	0	25.00%
behond	1	1	25.00%	0	25.00%
devulging	1	1	25.00%	0	25.00%
oursole	1	1	25.00%	0	25.00%
consiousness	1	1	25.00%	0	25.00%
ruins	2	2	16.67%	0	16.67%
infart	1	0	25.00%	1	25.02%
gags	1	0	25.00%	1	25.02%
tidbits	1	1	25.00%	0	25.00%
sift	1	1	25.00%	0	25.00%
pablum	1	1	25.00%	0	25.00%
tohelp	1	1	25.00%	0	25.00%
defeated	2	2	16.67%	0	16.67%
mortgagerent	1	1	25.00%	0	25.00%
lifeas	1	1	25.00%	0	25.00%
shufflin	1	1	25.00%	0	25.00%
buffalo	2	2	16.67%	0	16.67%
thriving	2	2	16.67%	0	16.67%
publishing	2	2	16.67%	0	16.67%
mag	1	1	25.00%	0	25.00%
jcpenney	2	2	16.67%	0	16.67%
wigs	2	2	16.67%	0	16.67%
warehouses	1	1	25.00%	0	25.00%
relations	2	2	16.67%	0	16.67%
magician	1	1	25.00%	0	25.00%
tricking	1	1	25.00%	0	25.00%
disappearing	2	2	16.67%	0	16.67%
mccain's	1	1	25.00%	0	25.00%
withmichaelsteele	1	1	25.00%	0	25.00%
throats	9	7	5.01%	2	5.01%
1040s	3	3	12.51%	0	12.50%
mama's	1	1	25.00%	0	25.00%
sworn	3	3	12.51%	0	12.50%
widen	1	1	25.00%	0	25.00%
sphere	1	1	25.00%	0	25.00%
pursuing	2	2	16.67%	0	16.67%
generalizations	2	2	16.67%	0	16.67%
noperformers	1	1	25.00%	0	25.00%
pigmentations	1	1	25.00%	0	25.00%
misfortunes	1	1	25.00%	0	25.00%
groundswell	1	1	25.00%	0	25.00%
reinstatement	1	1	25.00%	0	25.00%
deconstruct	1	1	25.00%	0	25.00%
narrative	2	2	16.67%	0	16.67%
lobby	3	3	12.51%	0	12.50%
realtors	2	2	16.67%	0	16.67%
undermines	2	2	16.67%	0	16.67%
indebtedness	1	1	25.00%	0	25.00%
realty	1	1	25.00%	0	25.00%
delude	2	2	16.67%	0	16.67%
''''''''''	1	0	25.00%	1	25.02%
awar	1	1	25.00%	0	25.00%
rememberexactly	1	1	25.00%	0	25.00%
rationalizations	1	1	25.00%	0	25.00%
incomparably	1	1	25.00%	0	25.00%
negros	2	1	16.67%	1	16.68%
leeches	6	6	7.15%	0	7.14%
ssaface	1	1	25.00%	0	25.00%
lizard's	1	1	25.00%	0	25.00%
historically	3	3	12.51%	0	12.50%
fictionally	1	1	25.00%	0	25.00%
mensfamiliesup	1	1	25.00%	0	25.00%
'thinning	1	0	25.00%	1	25.02%
66	1	1	25.00%	0	25.00%
thatcarl	1	1	25.00%	0	25.00%
sagensuggested	1	1	25.00%	0	25.00%
chyrsler	1	1	25.00%	0	25.00%
dart	1	1	25.00%	0	25.00%
amenitites	1	1	25.00%	0	25.00%
cabin	1	1	25.00%	0	25.00%
deere	1	1	25.00%	0	25.00%
caterpillar	1	1	25.00%	0	25.00%
proctor	1	1	25.00%	0	25.00%
gamble	2	2	16.67%	0	16.67%
honeywell	1	1	25.00%	0	25.00%
spine	1	1	25.00%	0	25.00%
bonds52	1	1	25.00%	0	25.00%
frickin'	2	2	16.67%	0	16.67%
nokia's	2	2	16.67%	0	16.67%
pureview	1	1	25.00%	0	25.00%
7mp	1	1	25.00%	0	25.00%
puremotionhd	1	1	25.00%	0	25.00%
ppi	1	1	25.00%	0	25.00%
transport	2	2	16.67%	0	16.67%
wp8	1	1	25.00%	0	25.00%
stinking	4	4	10.01%	0	10.00%
icons	1	1	25.00%	0	25.00%
nad	1	1	25.00%	0	25.00%
nokia	5	5	8.34%	0	8.33%
announcing	1	1	25.00%	0	25.00%
microsoft's	3	3	12.51%	0	12.50%
apple's	1	1	25.00%	0	25.00%
1b	2	2	16.67%	0	16.67%
2b	2	2	16.67%	0	16.67%
3b	1	1	25.00%	0	25.00%
25m	1	1	25.00%	0	25.00%
199399	1	1	25.00%	0	25.00%
yesiwouldadoptth	1	1	25.00%	0	25.00%
edog	1	1	25.00%	0	25.00%
mamapitbullis	1	1	25.00%	0	25.00%
rightasiusedto	1	1	25.00%	0	25.00%
raisepit'stheirno	1	1	25.00%	0	25.00%
ttheviciousone's	1	1	25.00%	0	25.00%
peopleareveryugly	1	1	25.00%	0	25.00%
waaaa	1	1	25.00%	0	25.00%
dangerzone	1	1	25.00%	0	25.00%
buh	1	1	25.00%	0	25.00%
haah	1	1	25.00%	0	25.00%
stuid	2	2	16.67%	0	16.67%
thedumb	1	1	25.00%	0	25.00%
rohmney	1	0	25.00%	1	25.02%
badmouthing	1	0	25.00%	1	25.02%
medicaidmedicare	1	0	25.00%	1	25.02%
sellout	1	0	25.00%	1	25.02%
patriotism	3	2	12.50%	1	12.51%
cottonmade	1	1	25.00%	0	25.00%
acountry	1	1	25.00%	0	25.00%
intelligencecan	1	1	25.00%	0	25.00%
arialillybird	1	1	25.00%	0	25.00%
insulted	3	3	12.51%	0	12.50%
philanthropically	1	1	25.00%	0	25.00%
coveted	1	1	25.00%	0	25.00%
npp	1	1	25.00%	0	25.00%
sensory	1	1	25.00%	0	25.00%
elephant	2	2	16.67%	0	16.67%
miserably	1	1	25.00%	0	25.00%
topics	4	4	10.01%	0	10.00%
conjecture	1	1	25.00%	0	25.00%
donn	1	1	25.00%	0	25.00%
phunderduddy	1	1	25.00%	0	25.00%
disneyworld	4	4	10.01%	0	10.00%
danes	1	1	25.00%	0	25.00%
opposites	1	1	25.00%	0	25.00%
softies	1	1	25.00%	0	25.00%
complicity	1	1	25.00%	0	25.00%
exploded	1	1	25.00%	0	25.00%
dishonesty	1	1	25.00%	0	25.00%
axlefag	1	1	25.00%	0	25.00%
stanley	2	2	16.67%	0	16.67%
1040's	1	1	25.00%	0	25.00%
capis	1	1	25.00%	0	25.00%
forged	2	2	16.67%	0	16.67%
absynnian	1	1	25.00%	0	25.00%
tabby	5	5	8.34%	0	8.33%
tabbyabby	1	1	25.00%	0	25.00%
cries	1	1	25.00%	0	25.00%
replaces	1	1	25.00%	0	25.00%
gagulara	1	1	25.00%	0	25.00%
gagme	1	1	25.00%	0	25.00%
instinct	1	1	25.00%	0	25.00%
glamorizing	1	1	25.00%	0	25.00%
1946	1	1	25.00%	0	25.00%
esell	1	1	25.00%	0	25.00%
arkansas	5	4	8.34%	1	8.34%
deliverance	1	1	25.00%	0	25.00%
squeal	2	2	16.67%	0	16.67%
'stupid	1	1	25.00%	0	25.00%
cts1063	1	1	25.00%	0	25.00%
evenbreathing	1	1	25.00%	0	25.00%
pokes	1	1	25.00%	0	25.00%
raelians	1	1	25.00%	0	25.00%
exploring	1	1	25.00%	0	25.00%
x10	1	1	25.00%	0	25.00%
immune	5	5	8.34%	0	8.33%
crimeif	1	1	25.00%	0	25.00%
thator	1	1	25.00%	0	25.00%
embezzling	1	1	25.00%	0	25.00%
soyou	1	1	25.00%	0	25.00%
infect	2	2	16.67%	0	16.67%
mic	1	1	25.00%	0	25.00%
string	3	3	12.51%	0	12.50%
ailiance	1	1	25.00%	0	25.00%
eng	1	1	25.00%	0	25.00%
eu	1	1	25.00%	0	25.00%
piigs	1	1	25.00%	0	25.00%
uk	4	4	10.01%	0	10.00%
survivor	1	1	25.00%	0	25.00%
raceslaves	1	1	25.00%	0	25.00%
rabbits	2	2	16.67%	0	16.67%
allthe	1	1	25.00%	0	25.00%
governmentsare	1	1	25.00%	0	25.00%
sustenance	1	1	25.00%	0	25.00%
gassing	1	1	25.00%	0	25.00%
nuking	1	1	25.00%	0	25.00%
staging	1	1	25.00%	0	25.00%
assassinating	1	1	25.00%	0	25.00%
harasing	1	1	25.00%	0	25.00%
jailing	1	1	25.00%	0	25.00%
kidnapping	1	1	25.00%	0	25.00%
aluminum	1	1	25.00%	0	25.00%
ourbrain	1	1	25.00%	0	25.00%
andnervous	1	1	25.00%	0	25.00%
likesodium	1	1	25.00%	0	25.00%
floride	1	1	25.00%	0	25.00%
arsenic	2	2	16.67%	0	16.67%
benificial	1	1	25.00%	0	25.00%
fearless	2	2	16.67%	0	16.67%
pt	1	1	25.00%	0	25.00%
shoal	1	1	25.00%	0	25.00%
lighthouse	2	2	16.67%	0	16.67%
manned	1	1	25.00%	0	25.00%
rotation	1	1	25.00%	0	25.00%
implying	2	2	16.67%	0	16.67%
pentagon	4	4	10.01%	0	10.00%
shanksville	1	1	25.00%	0	25.00%
credence	1	1	25.00%	0	25.00%
sleeve	1	1	25.00%	0	25.00%
reallyattacked	1	1	25.00%	0	25.00%
casualties	1	1	25.00%	0	25.00%
husband's	2	2	16.67%	0	16.67%
sti	1	1	25.00%	0	25.00%
caption	2	1	16.67%	1	16.68%
balla	1	0	25.00%	1	25.02%
ammunitionyou're	1	1	25.00%	0	25.00%
hades	1	1	25.00%	0	25.00%
ounceswith	1	1	25.00%	0	25.00%
blogengeezer	1	1	25.00%	0	25.00%
olderly	1	1	25.00%	0	25.00%
abccbsnbc	1	1	25.00%	0	25.00%
tokeep	1	1	25.00%	0	25.00%
obamanation	1	1	25.00%	0	25.00%
terrifying	1	1	25.00%	0	25.00%
isasstupid	1	1	25.00%	0	25.00%
scraping	1	1	25.00%	0	25.00%
adoreamorelive	2	1	16.67%	1	16.68%
arialilybird	1	1	25.00%	0	25.00%
nagger	1	1	25.00%	0	25.00%
50s	4	4	10.01%	0	10.00%
dateline	1	1	25.00%	0	25.00%
butterfly	1	1	25.00%	0	25.00%
terriable	1	1	25.00%	0	25.00%
consverative	1	1	25.00%	0	25.00%
discussing	2	2	16.67%	0	16.67%
lastest	1	1	25.00%	0	25.00%
frowned	2	2	16.67%	0	16.67%
excused	1	1	25.00%	0	25.00%
totaly	1	1	25.00%	0	25.00%
standarized	1	1	25.00%	0	25.00%
certainlythe	1	1	25.00%	0	25.00%
discouraged	1	1	25.00%	0	25.00%
anunadulterated	1	1	25.00%	0	25.00%
attestment	1	1	25.00%	0	25.00%
way's	1	1	25.00%	0	25.00%
customary	1	1	25.00%	0	25.00%
hounded	1	1	25.00%	0	25.00%
brits	3	3	12.51%	0	12.50%
icequeen	1	1	25.00%	0	25.00%
bakery	1	1	25.00%	0	25.00%
ased	1	1	25.00%	0	25.00%
makers	4	3	10.01%	1	10.01%
frauds	2	1	16.67%	1	16.68%
generatio	1	0	25.00%	1	25.02%
ambivalent	1	1	25.00%	0	25.00%
hallmark	1	1	25.00%	0	25.00%
zoomed	1	1	25.00%	0	25.00%
755	1	1	25.00%	0	25.00%
vibe	2	2	16.67%	0	16.67%
stereotyped	1	1	25.00%	0	25.00%
paps	1	1	25.00%	0	25.00%
scrutinize	1	1	25.00%	0	25.00%
oppressing	3	3	12.51%	0	12.50%
meets	4	4	10.01%	0	10.00%
williams	2	2	16.67%	0	16.67%
tricked	1	1	25.00%	0	25.00%
bouncies	1	1	25.00%	0	25.00%
looselyget	1	1	25.00%	0	25.00%
camps	3	3	12.51%	0	12.50%
corpsmen	2	2	16.67%	0	16.67%
undertakers	2	2	16.67%	0	16.67%
personified	1	1	25.00%	0	25.00%
aptto	1	1	25.00%	0	25.00%
jobthey	1	1	25.00%	0	25.00%
frame	4	4	10.01%	0	10.00%
strip	4	4	10.01%	0	10.00%
substitute	2	2	16.67%	0	16.67%
priviledged	1	1	25.00%	0	25.00%
boorish	1	1	25.00%	0	25.00%
backstabbers	1	1	25.00%	0	25.00%
thewords	1	1	25.00%	0	25.00%
complains	1	1	25.00%	0	25.00%
irritates	1	1	25.00%	0	25.00%
conveniently	4	4	10.01%	0	10.00%
willcontribute	1	1	25.00%	0	25.00%
reeducated	1	1	25.00%	0	25.00%
catagory	1	1	25.00%	0	25.00%
comong	1	1	25.00%	0	25.00%
nothumiliate	1	1	25.00%	0	25.00%
cameltoe	1	1	25.00%	0	25.00%
fartknocker	1	1	25.00%	0	25.00%
semms	1	1	25.00%	0	25.00%
etf	1	1	25.00%	0	25.00%
overcrowded	1	1	25.00%	0	25.00%
politicals	1	1	25.00%	0	25.00%
racemattes'	1	1	25.00%	0	25.00%
hduie	1	1	25.00%	0	25.00%
iwiwo	1	1	25.00%	0	25.00%
racematters	1	1	25.00%	0	25.00%
catergory	1	1	25.00%	0	25.00%
tommorrow	1	1	25.00%	0	25.00%
denny	1	1	25.00%	0	25.00%
abd	1	1	25.00%	0	25.00%
inhumanity	1	1	25.00%	0	25.00%
labeledas	1	1	25.00%	0	25.00%
'like'	1	1	25.00%	0	25.00%
sheriff's	1	1	25.00%	0	25.00%
licence	1	1	25.00%	0	25.00%
unenforcable	1	1	25.00%	0	25.00%
curteous	1	1	25.00%	0	25.00%
him12	1	0	25.00%	1	25.02%
buffy	1	1	25.00%	0	25.00%
appreciation	2	1	16.67%	1	16.68%
youshouldn'tever	1	1	25.00%	0	25.00%
acelebratory	1	1	25.00%	0	25.00%
thebeginning	1	1	25.00%	0	25.00%
walters	1	1	25.00%	0	25.00%
'01	1	1	25.00%	0	25.00%
advertised	3	3	12.51%	0	12.50%
spi	1	1	25.00%	0	25.00%
dohc	1	1	25.00%	0	25.00%
gearing	1	1	25.00%	0	25.00%
'05	1	1	25.00%	0	25.00%
0l	1	1	25.00%	0	25.00%
atx	1	1	25.00%	0	25.00%
mpghwy	1	1	25.00%	0	25.00%
mpgcity	1	1	25.00%	0	25.00%
doesas	1	1	25.00%	0	25.00%
spinal	5	5	8.34%	0	8.33%
obstacle	3	1	12.50%	2	12.52%
generates	1	1	25.00%	0	25.00%
anybody's	2	2	16.67%	0	16.67%
apossibility	1	1	25.00%	0	25.00%
numbing	1	1	25.00%	0	25.00%
fathomed	1	1	25.00%	0	25.00%
collapes	1	1	25.00%	0	25.00%
womens'	1	1	25.00%	0	25.00%
grotesque	1	1	25.00%	0	25.00%
reminence	1	1	25.00%	0	25.00%
k's	1	1	25.00%	0	25.00%
craps	2	2	16.67%	0	16.67%
talkig	1	1	25.00%	0	25.00%
rrich	1	1	25.00%	0	25.00%
34yr	1	1	25.00%	0	25.00%
15lbs	1	1	25.00%	0	25.00%
yur	4	4	10.01%	0	10.00%
idiottt	1	1	25.00%	0	25.00%
beman	1	1	25.00%	0	25.00%
idont	1	1	25.00%	0	25.00%
urself	2	2	16.67%	0	16.67%
oppresed	1	1	25.00%	0	25.00%
bich	1	1	25.00%	0	25.00%
mfrs	1	1	25.00%	0	25.00%
unit	4	4	10.01%	0	10.00%
unharmed	1	1	25.00%	0	25.00%
atracheotomy	1	1	25.00%	0	25.00%
bette	2	2	16.67%	0	16.67%
louisianans	1	1	25.00%	0	25.00%
phucker	1	1	25.00%	0	25.00%
quintuple	2	1	16.67%	1	16.68%
deadsad	1	1	25.00%	0	25.00%
flyswatter	2	2	16.67%	0	16.67%
kamakazi	1	1	25.00%	0	25.00%
spittin'	1	1	25.00%	0	25.00%
advances	1	1	25.00%	0	25.00%
flushed	1	1	25.00%	0	25.00%
tolerance	6	6	7.15%	0	7.14%
til'	1	1	25.00%	0	25.00%
ita	2	2	16.67%	0	16.67%
forbids	1	1	25.00%	0	25.00%
unlawful	1	1	25.00%	0	25.00%
crossword	1	1	25.00%	0	25.00%
puzzles	1	1	25.00%	0	25.00%
thatmight	1	1	25.00%	0	25.00%
sucha	2	2	16.67%	0	16.67%
ageand	1	0	25.00%	1	25.02%
luvtogether	1	0	25.00%	1	25.02%
plow	1	1	25.00%	0	25.00%
texttweet	1	1	25.00%	0	25.00%
backseat	2	2	16.67%	0	16.67%
allllll	1	1	25.00%	0	25.00%
tyrant	1	1	25.00%	0	25.00%
hellbound	1	1	25.00%	0	25.00%
blood'	1	1	25.00%	0	25.00%
psh	1	1	25.00%	0	25.00%
goodie	1	1	25.00%	0	25.00%
duchess	1	1	25.00%	0	25.00%
cambridge	1	1	25.00%	0	25.00%
manwould	1	1	25.00%	0	25.00%
dezpo	1	1	25.00%	0	25.00%
curing	1	1	25.00%	0	25.00%
180	1	1	25.00%	0	25.00%
handbag	1	1	25.00%	0	25.00%
zeu	1	1	25.00%	0	25.00%
dv	1	0	25.00%	1	25.02%
indicating	1	1	25.00%	0	25.00%
determining	2	2	16.67%	0	16.67%
completley	1	1	25.00%	0	25.00%
rediculous	3	3	12.51%	0	12.50%
nota	1	1	25.00%	0	25.00%
tatas	1	1	25.00%	0	25.00%
stressful	1	1	25.00%	0	25.00%
carefree	1	1	25.00%	0	25.00%
secluded	1	1	25.00%	0	25.00%
mediaand	1	1	25.00%	0	25.00%
berrating	1	1	25.00%	0	25.00%
responsability	1	1	25.00%	0	25.00%
relized	1	1	25.00%	0	25.00%
dined	1	1	25.00%	0	25.00%
pepole	1	1	25.00%	0	25.00%
responsabillity	1	1	25.00%	0	25.00%
discarged	1	1	25.00%	0	25.00%
kerosene	2	2	16.67%	0	16.67%
heater	2	2	16.67%	0	16.67%
neighboorhood	1	1	25.00%	0	25.00%
beam	1	1	25.00%	0	25.00%
smolder	1	1	25.00%	0	25.00%
hardwood	1	1	25.00%	0	25.00%
condem	1	1	25.00%	0	25.00%
cl	1	1	25.00%	0	25.00%
explainit	1	1	25.00%	0	25.00%
logicallychallenged	1	1	25.00%	0	25.00%
vetted	3	3	12.51%	0	12.50%
theactualnumberwas	1	1	25.00%	0	25.00%
stillwithme	1	1	25.00%	0	25.00%
inference	1	1	25.00%	0	25.00%
whoops	1	1	25.00%	0	25.00%
article's	1	1	25.00%	0	25.00%
tuis	1	0	25.00%	1	25.02%
usuhh	1	0	25.00%	1	25.02%
consists	2	2	16.67%	0	16.67%
gloating	1	1	25.00%	0	25.00%
insecurity	1	1	25.00%	0	25.00%
grosser	1	1	25.00%	0	25.00%
yowell	1	1	25.00%	0	25.00%
hos	1	1	25.00%	0	25.00%
ingnorance	1	1	25.00%	0	25.00%
sympothy	1	1	25.00%	0	25.00%
quivering	1	1	25.00%	0	25.00%
limping	1	1	25.00%	0	25.00%
gait	1	1	25.00%	0	25.00%
andre	2	2	16.67%	0	16.67%
span	1	1	25.00%	0	25.00%
napping	1	1	25.00%	0	25.00%
eyesore	2	2	16.67%	0	16.67%
likewise	2	2	16.67%	0	16.67%
vibrantly	1	1	25.00%	0	25.00%
houseeven	1	1	25.00%	0	25.00%
playhouse	5	5	8.34%	0	8.33%
hoas	1	1	25.00%	0	25.00%
fining	1	1	25.00%	0	25.00%
butterflies	1	1	25.00%	0	25.00%
greeting	1	1	25.00%	0	25.00%
customer	4	4	10.01%	0	10.00%
orderly	1	1	25.00%	0	25.00%
organized	1	1	25.00%	0	25.00%
laborcrime	1	1	25.00%	0	25.00%
mitty	1	1	25.00%	0	25.00%
smitty	1	1	25.00%	0	25.00%
developing	3	3	12.51%	0	12.50%
regulate	4	4	10.01%	0	10.00%
oilgas	1	1	25.00%	0	25.00%
phenomenal	1	1	25.00%	0	25.00%
thehands	1	1	25.00%	0	25.00%
worrying	7	6	6.26%	1	6.25%
subdued	1	1	25.00%	0	25.00%
utitlites	1	1	25.00%	0	25.00%
serfs	1	1	25.00%	0	25.00%
isolate	2	2	16.67%	0	16.67%
ing50	87	0	0.57%	87	0.60%
romanceit's	87	0	0.57%	87	0.60%
wayit	1	1	25.00%	0	25.00%
broadcasting	2	2	16.67%	0	16.67%
filteringthe	1	1	25.00%	0	25.00%
almostextinct	1	1	25.00%	0	25.00%
buywhen	1	1	25.00%	0	25.00%
schiller	1	1	25.00%	0	25.00%
therevised	1	1	25.00%	0	25.00%
isup	1	1	25.00%	0	25.00%
3when	1	1	25.00%	0	25.00%
hiscomment	1	1	25.00%	0	25.00%
toot	1	1	25.00%	0	25.00%
subvert	1	1	25.00%	0	25.00%
ummmmm	3	3	12.51%	0	12.50%
carbs	2	2	16.67%	0	16.67%
nutrients	1	1	25.00%	0	25.00%
carbalcohol	1	1	25.00%	0	25.00%
plantbased	1	1	25.00%	0	25.00%
foods	7	7	6.26%	0	6.25%
animalbased	1	1	25.00%	0	25.00%
seedsnuts	2	2	16.67%	0	16.67%
looze	1	1	25.00%	0	25.00%
luce	1	1	25.00%	0	25.00%
findlose	1	1	25.00%	0	25.00%
tightloose	1	1	25.00%	0	25.00%
50th	1	1	25.00%	0	25.00%
professionals	4	4	10.01%	0	10.00%
rightous	1	1	25.00%	0	25.00%
administration'you	1	1	25.00%	0	25.00%
cht	1	0	25.00%	1	25.02%
mrry	1	0	25.00%	1	25.02%
mtches	1	0	25.00%	1	25.02%
mtes	1	0	25.00%	1	25.02%
bng	1	0	25.00%	1	25.02%
whentrying	1	1	25.00%	0	25.00%
homesbackto	1	1	25.00%	0	25.00%
17th	16	0	2.94%	16	2.97%
matchit	7	0	6.25%	7	6.28%
lovin	1	1	25.00%	0	25.00%
sensors	2	2	16.67%	0	16.67%
nike	27	27	1.79%	0	1.79%
flyers	2	2	16.67%	0	16.67%
allstars	1	1	25.00%	0	25.00%
marathon	3	3	12.51%	0	12.50%
pillar	1	1	25.00%	0	25.00%
threshold	3	3	12.51%	0	12.50%
scoffed	1	1	25.00%	0	25.00%
peanuts	2	2	16.67%	0	16.67%
fleece	1	1	25.00%	0	25.00%
fatten	1	1	25.00%	0	25.00%
scenic	1	1	25.00%	0	25.00%
hampshire	1	1	25.00%	0	25.00%
fictional	3	3	12.51%	0	12.50%
hilariously	2	2	16.67%	0	16.67%
vavet	4	4	10.01%	0	10.00%
romans	11	11	4.17%	0	4.17%
enslaving	1	1	25.00%	0	25.00%
enslaved	11	11	4.17%	0	4.17%
'''''''''''''''''	1	0	25.00%	1	25.02%
heaven's	5	5	8.34%	0	8.33%
sakes	7	7	6.26%	0	6.25%
sanctions	1	1	25.00%	0	25.00%
fortress	3	3	12.51%	0	12.50%
retrogressive	1	1	25.00%	0	25.00%
energies	2	2	16.67%	0	16.67%
insultsomeone	2	2	16.67%	0	16.67%
roadhouse	3	3	12.51%	0	12.50%
unrelated	2	2	16.67%	0	16.67%
theirhome	1	1	25.00%	0	25.00%
jdmeckthank	1	1	25.00%	0	25.00%
tying	1	1	25.00%	0	25.00%
heloc	4	4	10.01%	0	10.00%
litteracy	1	1	25.00%	0	25.00%
piggy	2	2	16.67%	0	16.67%
rebel	2	2	16.67%	0	16.67%
previews	1	1	25.00%	0	25.00%
internet's	1	1	25.00%	0	25.00%
capsule	1	1	25.00%	0	25.00%
reminding	2	2	16.67%	0	16.67%
unamerican	2	2	16.67%	0	16.67%
ideals	3	3	12.51%	0	12.50%
overdose	2	1	16.67%	1	16.68%
ceo's	6	6	7.15%	0	7.14%
moneyor	1	1	25.00%	0	25.00%
bee's	2	2	16.67%	0	16.67%
trickled	1	1	25.00%	0	25.00%
emptychair	2	2	16.67%	0	16.67%
empytsuit	1	1	25.00%	0	25.00%
alcoa	1	1	25.00%	0	25.00%
nyx	1	1	25.00%	0	25.00%
24year	1	1	25.00%	0	25.00%
walt	10	10	4.55%	0	4.55%
guest	4	4	10.01%	0	10.00%
cuisine	1	1	25.00%	0	25.00%
beverages	5	5	8.34%	0	8.33%
spoil	2	2	16.67%	0	16.67%
adverse	3	3	12.51%	0	12.50%
rascals	3	3	12.51%	0	12.50%
isolationism	1	1	25.00%	0	25.00%
rebuilding	1	1	25.00%	0	25.00%
revising	1	1	25.00%	0	25.00%
restore	3	3	12.51%	0	12.50%
equitible	1	1	25.00%	0	25.00%
reworked	1	1	25.00%	0	25.00%
notlimited	1	1	25.00%	0	25.00%
alternatives	1	1	25.00%	0	25.00%
fossil	2	2	16.67%	0	16.67%
judicial	1	1	25.00%	0	25.00%
24lb	1	1	25.00%	0	25.00%
ush	1	1	25.00%	0	25.00%
muskets	1	1	25.00%	0	25.00%
andstart	1	1	25.00%	0	25.00%
seething	2	2	16.67%	0	16.67%
lori's	1	1	25.00%	0	25.00%
goad	1	1	25.00%	0	25.00%
argumentare	1	1	25.00%	0	25.00%
detractos	1	1	25.00%	0	25.00%
appropriateand	1	1	25.00%	0	25.00%
motivations	1	1	25.00%	0	25.00%
warcat	1	1	25.00%	0	25.00%
simmer	1	1	25.00%	0	25.00%
ifshe	1	1	25.00%	0	25.00%
stove	1	1	25.00%	0	25.00%
keeper	1	1	25.00%	0	25.00%
talker	2	2	16.67%	0	16.67%
brothel	1	1	25.00%	0	25.00%
4years	1	1	25.00%	0	25.00%
burdening	1	1	25.00%	0	25.00%
happiest	2	2	16.67%	0	16.67%
denmark's	1	1	25.00%	0	25.00%
grubbing	1	1	25.00%	0	25.00%
it'syour	1	1	25.00%	0	25.00%
spectre	1	1	25.00%	0	25.00%
unquestioningly	1	1	25.00%	0	25.00%
anywaythe	1	1	25.00%	0	25.00%
scandinavian	1	1	25.00%	0	25.00%
immigrated	3	3	12.51%	0	12.50%
descendants	3	3	12.51%	0	12.50%
longdead	2	2	16.67%	0	16.67%
anglosaxons	1	1	25.00%	0	25.00%
std's	3	3	12.51%	0	12.50%
emotional	3	3	12.51%	0	12.50%
challenges	2	2	16.67%	0	16.67%
lynched	1	1	25.00%	0	25.00%
separated	1	1	25.00%	0	25.00%
thatstill	1	1	25.00%	0	25.00%
evolutionary	1	1	25.00%	0	25.00%
macroevolution	2	2	16.67%	0	16.67%
cheapo	1	1	25.00%	0	25.00%
octane	1	1	25.00%	0	25.00%
examined	3	3	12.51%	0	12.50%
noteriaty	1	1	25.00%	0	25.00%
hearthrob	1	1	25.00%	0	25.00%
fever	2	2	16.67%	0	16.67%
otherhand	1	1	25.00%	0	25.00%
